GO:0016706	molecular_function	2-oxoglutarate-dependent dioxygenase activity
GO:0016709	molecular_function	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen
GO:0036094	molecular_function	small molecule binding
GO:0047107	molecular_function	gamma-guanidinobutyraldehyde dehydrogenase activity
GO:0047105	molecular_function	4-trimethylammoniobutyraldehyde dehydrogenase activity
GO:0047134	molecular_function	protein-disulfide reductase (NAD(P)) activity
GO:1901265	molecular_function	nucleoside phosphate binding
GO:0098772	molecular_function	molecular function regulator activity
GO:0001786	molecular_function	phosphatidylserine binding
GO:0016879	molecular_function	ligase activity, forming carbon-nitrogen bonds
GO:0016881	molecular_function	acid-amino acid ligase activity
GO:0016866	molecular_function	intramolecular transferase activity
GO:0016868	molecular_function	intramolecular phosphotransferase activity
GO:0016874	molecular_function	ligase activity
GO:0016859	molecular_function	cis-trans isomerase activity
GO:0004888	molecular_function	transmembrane signaling receptor activity
GO:0051213	molecular_function	dioxygenase activity
GO:0004802	molecular_function	transketolase activity
GO:0004805	molecular_function	trehalose-phosphatase activity
GO:0016846	molecular_function	carbon-sulfur lyase activity
GO:0004857	molecular_function	enzyme inhibitor activity
GO:0016853	molecular_function	isomerase activity
GO:0016832	molecular_function	aldehyde-lyase activity
GO:0016835	molecular_function	carbon-oxygen lyase activity
GO:0016838	molecular_function	carbon-oxygen lyase activity, acting on phosphates
GO:0016840	molecular_function	carbon-nitrogen lyase activity
GO:0016841	molecular_function	ammonia-lyase activity
GO:0016829	molecular_function	lyase activity
GO:0016830	molecular_function	carbon-carbon lyase activity
GO:0016831	molecular_function	carboxy-lyase activity
GO:0016817	molecular_function	hydrolase activity, acting on acid anhydrides
GO:0016818	molecular_function	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
GO:0004842	molecular_function	ubiquitin-protein transferase activity
GO:0051765	molecular_function	inositol tetrakisphosphate kinase activity
GO:0051766	molecular_function	inositol trisphosphate kinase activity
GO:0000166	molecular_function	nucleotide binding
GO:0043167	molecular_function	ion binding
GO:0043169	molecular_function	cation binding
GO:0043168	molecular_function	anion binding
GO:0008940	molecular_function	nitrate reductase activity
GO:0008964	molecular_function	phosphoenolpyruvate carboxylase activity
GO:0004540	molecular_function	RNA nuclease activity
GO:0004550	molecular_function	nucleoside diphosphate kinase activity
GO:0004553	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0004518	molecular_function	nuclease activity
GO:0004568	molecular_function	chitinase activity
GO:0090422	molecular_function	thiamine pyrophosphate transmembrane transporter activity
GO:0090482	molecular_function	vitamin transmembrane transporter activity
GO:0016209	molecular_function	antioxidant activity
GO:0008308	molecular_function	voltage-gated monoatomic anion channel activity
GO:0008234	molecular_function	cysteine-type peptidase activity
GO:0008233	molecular_function	peptidase activity
GO:0033218	molecular_function	amide binding
